Hole ID,TOP,BOTTOM,LITH,Description,Lith_2,Grouped,Aquifer_Units,aquifer,start_x,start_y,start_z,end_z
543,39,42,CLAY,"very soft, very silty, little sample return",Clay,Clay,,Clay,2946800.556,-221632.5822,924.0576444,921.0576444
543,42,44,SAND,"gray, medium to fine, moderately sorted, subangular to subrounded",Sand,Aquifer,,Sand,2946800.556,-221632.5822,921.0576444,919.0576444
543,44,46,SAND & GRAVEL,"poorly sorted, angular to subrorunded",Sand and gravel,Aquifer,,Sand and gravel,2946800.556,-221632.5822,919.0576444,917.0576444
543,46,55,SAND,"fine to very fine, silty, moderately sorted, taking no water",Sand,Aquifer,,Sand,2946800.556,-221632.5822,917.0576444,908.0576444
543,55,56,CLAY,"very plastic, no coarse material (lacustrine)",Clay,Clay,,Clay,2946800.556,-221632.5822,908.0576444,907.0576444
544,0,6,CLAY,"sandy, silty, pebbly",Clay,Clay,,Clay,2946762.204,-221378.4383,963.5564249,957.5564249
544,6,14,SAND,"fine to medium, lots of silt sized material, poorly sorted angular to subrounded",Sand,Aquifer,,Sand,2946762.204,-221378.4383,957.5564249,949.5564249
544,14,27,SAND,"very fine to fine, very silty, not much sample return",Sand,Aquifer,,Sand,2946762.204,-221378.4383,949.5564249,936.5564249
544,27,28,CLAY,no description,Clay,Clay,,Clay,2946762.204,-221378.4383,936.5564249,935.5564249
544,28,30,SAND,"very silty, very clayey",Sand,Aquifer,,Sand,2946762.204,-221378.4383,935.5564249,933.5564249
544,30,35,CLAY,"silty, sandy (till)",Clay,Clay,,Clay,2946762.204,-221378.4383,933.5564249,928.5564249
544,35,47,SAND,"very fine to medium, poorly sorted, very dirty",Sand,Aquifer,,Sand,2946762.204,-221378.4383,928.5564249,916.5564249
544,47,54,SILT,"sandy, clayey, poorly sorted, very dirty",Silt,Clay,,Silt,2946762.204,-221378.4383,916.5564249,909.5564249
544,54,58,SAND,"very fine, very silty, poor sample return",Sand,Aquifer,,Sand,2946762.204,-221378.4383,909.5564249,905.5564249
544,58,60,SILT,no sample return,Silt,Clay,,Silt,2946762.204,-221378.4383,905.5564249,903.5564249
545,0,1,TOPSOIL,no description,Soil,Clay,,Soil,2946699.582,-221637.6642,962.8607062,961.8607062
545,1,11,CLAY,"yellowish orange, silty, clayey, soft (till)",Clay,Clay,,,2946699.582,-221637.6642,961.8607062,951.8607062
545,11,20,SAND,"fine to coarse, predominantly medium rounded to subrounded",Sand,Aquifer,,,2946699.582,-221637.6642,951.8607062,942.8607062
545,20,23,SILT,"olive gray, clayey",Silt,Clay,,Silt,2946699.582,-221637.6642,942.8607062,939.8607062
545,23,36,SAND,"medium, very coarse, subangular, quartz and carbonates predominant",Sand,Aquifer,,,2946699.582,-221637.6642,939.8607062,926.8607062
545,36,39,CLAY,"olive gray to black, silty, carbonaceous",Clay,Clay,,,2946699.582,-221637.6642,926.8607062,923.8607062
545,39,49,SAND,"fine grain, rounded, quartz",Sand,Aquifer,,,2946699.582,-221637.6642,923.8607062,913.8607062
545,49,51,SILT,clayey,Silt,Clay,,,2946699.582,-221637.6642,913.8607062,911.8607062
545,51,72,GRAVEL,"very coarse sand to gravel 1/2 inch diameter, predominantly fine gravel to 1/8 inch diameter, angular to rounded, quartz, carbonates, silicates and shale (interbedded with till)",Gravel,Aquifer,,,2946699.582,-221637.6642,911.8607062,890.8607062
545,72,92,CLAY,"dark olive gray, silty, some prominant sand grains, slightly brittle (till)",Clay,Clay,,,2946699.582,-221637.6642,890.8607062,870.8607062
545,92,280,SAND,"fine to coarse, predominantly medium, subrounded, quartz, becomes coarser below 100 feet to coarse and very coarse sand, more angular gravel at 109 feet, taking water, mixed mud at 140 feet below 180 feet appear to be more gravelly",Sand,Aquifer,,,2946699.582,-221637.6642,870.8607062,682.8607062
546,0,1,TOPSOIL,no description,Soil,Clay,,Soil,2946699.582,-221637.6642,962.8607062,961.8607062
546,1,14,CLAY,"dark yellowish orange, silty, pebbly, soft-brittle (till)",Clay,Clay,,,2946699.582,-221637.6642,961.8607062,948.8607062
546,14,20,SAND & GRAVEL,"fine sand to gravel 1/4 inch diameter predominantly very coarse sand and fine gravel, predominantly subrounded to rounded, quartz, carbonates, shale, lignite",Sand and gravel,Aquifer,,,2946699.582,-221637.6642,948.8607062,942.8607062
546,20,23,SILT,"olive gray, clayey",Silt,Clay,,Silt,2946699.582,-221637.6642,942.8607062,939.8607062
546,23,36,SAND & GRAVEL,"as above, boulders at 35 feet",Sand and gravel,Aquifer,,,2946699.582,-221637.6642,939.8607062,926.8607062
546,36,51,SILT,"olive gray to brownish gray, clayey, laminated, carbonaceous 40 feet-45 feet",Silt,Clay,,,2946699.582,-221637.6642,926.8607062,911.8607062
546,51,68,GRAVEL,"very coarse sand to gravel 1/4 inch diameter, predominantly fine gravel, predominantly shale and carbonates, angular to rounded, interbedded with clay or till",Gravel,Aquifer,,,2946699.582,-221637.6642,911.8607062,894.8607062
546,68,91,CLAY,"dark gray, a few sand grains, occasional laminations (reworked till), becomes more lacustrine in appearance with depth",Clay,Clay,,,2946699.582,-221637.6642,894.8607062,871.8607062
546,91,103,SAND,no sample return,Sand,Aquifer,,,2946699.582,-221637.6642,871.8607062,859.8607062
546,103,106,CLAY,as above,Clay,Clay,,,2946699.582,-221637.6642,859.8607062,856.8607062
546,106,120,SAND & GRAVEL,"fine sand to gravel 1/2 inch diameter, predominantly gravel to 1/8 inch diameter, angular to rounded, equal proportions quartz, silicates, carbonates, and shale",Sand and gravel,Aquifer,,,2946699.582,-221637.6642,856.8607062,842.8607062
547,0,1,TOPSOIL,no description,Soil,Clay,,Soil,2946701.65,-221673.7247,968.0756798,967.0756798
547,1,13,CLAY,"dark yellowish orange, silty, pebbly, soft (till)",Clay,Clay,,Clay,2946701.65,-221673.7247,967.0756798,955.0756798
547,13,20,SAND,"fine sand to fine gravel, predominantly very coarse sand, subrounded to rounded, predominantly shale and carbonates, some quartz",Sand,Aquifer,,Sand,2946701.65,-221673.7247,955.0756798,948.0756798
547,20,22,SILT,clayey,Silt,Clay,,Silt,2946701.65,-221673.7247,948.0756798,946.0756798
547,22,33,SAND,"as above, more quartz, less carbonates, gravelly at 32 feet-33 feet",Sand,Aquifer,,Sand,2946701.65,-221673.7247,946.0756798,935.0756798
547,33,41,CLAY,"olive to greenish gray, silty (fluvial or lacustrine) slightly more silty with depth, carbonaceous around 38 feet",Clay,Clay,,Clay,2946701.65,-221673.7247,935.0756798,927.0756798
547,41,54,SAND,"fine grain, rounded, quartz, becomes gravelly around 52 feet",Sand,Aquifer,,Sand,2946701.65,-221673.7247,927.0756798,914.0756798
547,54,65,GRAVEL,"very coarse sand to gravel 1/4 inch diameter, predominantly gravel to 1/8 inch, angular to rounded, predominantly shale and carbonates, some silicates",Gravel,Aquifer,,Gravel,2946701.65,-221673.7247,914.0756798,903.0756798
548,0,1,TOPSOIL,no description,Soil,Clay,,Soil,2946004.947,-221417.2678,959.8500494,958.8500494
548,1,8,CLAY,"very silty, very sandy, pebbly, soft, plastic, cohesive, oxidized pale yellow orange (till)",Clay,Clay,,Clay,2946004.947,-221417.2678,958.8500494,951.8500494
548,8,18,SILT,"slightly clayey, slightly cohesive, olive gray with much very fine sand settling out in pit",Silt,Clay,,Silt,2946004.947,-221417.2678,951.8500494,941.8500494
548,18,32,CLAY,"very silty, very sandy, pebbly, cobbles at 26 feet, firmer than above, slightly brittle, noticeable Cretaceous pebbles then more limestone sand grains and pebbles with depth at more clay content (till)",Clay,Clay,,Clay,2946004.947,-221417.2678,941.8500494,927.8500494
548,32,40,SILT,"slightly to very clayey, slightly to very cohesive, light to medium gray, interbedded silty to plastic, non-silty clay",Silt,Clay,,Silt,2946004.947,-221417.2678,927.8500494,919.8500494
548,40,49,CLAY,"slightly to very silty, many shell fragments, firm to soft, waxy, plastic, greenish gray",Clay,Clay,,Clay,2946004.947,-221417.2678,919.8500494,910.8500494
548,49,73,CLAY,"slightly silty, slightly sandy, pebbly (shale pebbles), firm , waxy, plastic, dark brown gray, becomes olive gray (till)",Clay,Clay,,Clay,2946004.947,-221417.2678,910.8500494,886.8500494
548,73,85,SAND,"very fine to medium grained, moderately sorted, angular to rounded, predominantly subangular to subrounded, predominantly quartz with some dark minerals, not much clay, clay bed at 84 feet",Sand,Aquifer,,Sand,2946004.947,-221417.2678,886.8500494,874.8500494
548,85,100,SAND,"very fine to medium, predominantly medium grain, moderately well sorted, angular to round, predominantly subangular to rounded, 80 percent quartz, 20 percent chert, limestone and dark mineral fragments, clay bed at 96 feet",Sand,Aquifer,,Sand,2946004.947,-221417.2678,874.8500494,859.8500494
548,100,121,SAND,"fine to coarse, predominantly medium to coarse, angular to rounded, predominantly subangular to rounded, 80 percent quartz, 20 percent other mineral fragments, clay bed at 107 feet and 117 feet",Sand,Aquifer,,Sand,2946004.947,-221417.2678,859.8500494,838.8500494
548,121,150,SAND,"fine to granule gravel (about 15 percent), predominantly very coarse sand, angular to round, predominantly subrounded and rounded, predominantly quartz, approximately 30 percent other mineral fragments, below 143 feet more gravelly",Sand,Aquifer,,Sand,2946004.947,-221417.2678,838.8500494,809.8500494
548,150,309,GRAVEL,"very sandy, medium sand to granules, predominantly very coarse sand and granules, as above, below 160 feet, gravel to pebbles 1/2 inch diameter, round, predominantly granules, equal proportions, igneous and limestone, rougher drilling below 190 feet, real rough at 232 feet, pebbles to 1 1/2 inches in diameter",Gravel,Aquifer,Wahpeton,Wahpeton,2946004.947,-221417.2678,809.8500494,650.8500494
548,309,320,CLAY,"soft, pale brown to light reddish brown at 316 feet, quartz grains and some dark mineral and weathered feldspar grains (weathered Precambrian)",Clay,Clay,,Clay,2946004.947,-221417.2678,650.8500494,639.8500494
549,0,1,TOPSOIL,no description,Soil,Clay,,Soil,2945979.957,-221418.5247,959.8569418,958.8569418
549,1,8,CLAY,"very silty, very sandy, pebbly, soft, plastic, cohesive, oxidized, pale yellow orange (till)",Clay,Clay,,Clay,2945979.957,-221418.5247,958.8569418,951.8569418
549,8,18,SILT,"slightly clayey, slightly cohesive, olive gray, with much very fine sand settling out in pit",Silt,Clay,,Silt,2945979.957,-221418.5247,951.8569418,941.8569418
549,18,32,CLAY,"very silty, very sandy, pebbly, cobbles at 26 feet, firmer than above, slightly brittle, noticeable Cretaceous pebbles, then more limestone sand grains and pebbles with depth at more clay content (till)",Clay,Clay,,Clay,2945979.957,-221418.5247,941.8569418,927.8569418
549,32,40,SILT,"slightly to very clayey, slightly to very cohesive, light to medium gray, interbedded silty to plastic, non-silty clay",Silt,Clay,,Silt,2945979.957,-221418.5247,927.8569418,919.8569418
549,40,49,CLAY,"slightly to very silty, many shell fragments, firm to soft, waxy, plastic, greenish gray",Clay,Clay,,Clay,2945979.957,-221418.5247,919.8569418,910.8569418
549,49,73,CLAY,"slightly silty, slightly sandy, pebbly (shale pebbles), firm waxy, plastic, dark brown gray, becomes olive gray (till)",Clay,Clay,,Clay,2945979.957,-221418.5247,910.8569418,886.8569418
549,73,85,SAND,"very fine to medium grain, moderately sorted, angular to rounded, predominantly subangular to subrounded, predominantly quartz with some dark minerals, not much clay, clay bed at 84 feet",Sand,Aquifer,,Sand,2945979.957,-221418.5247,886.8569418,874.8569418
