xy_id,group_block,Grouped,Aquifer_Units,start_x,start_y,start_z,end_z,Top_Screen_Elev,Bottom_Screen_Elev,bh_id,model_unit,model_unit_4_lay
2906825.755_-173745.485,2,Aquifer,,2906825.755,-173745.4849,862.4828558,859.4828558,,,bh_29,WSS,WSS
2906825.755_-173745.485,3,Clay,,2906825.755,-173745.4849,859.4828558,815.4828558,,,bh_29,WSS,WSS
2906825.755_-173745.485,4,Aquifer,Wahpeton,2906825.755,-173745.4849,815.4828558,797.4828558,,,bh_29,WSP,WSS
2906825.755_-173745.485,5,Clay,,2906825.755,-173745.4849,797.4828558,756.4828558,,,bh_29,UC,WSS
2906825.755_-173745.485,6,Aquifer,,2906825.755,-173745.4849,756.4828558,755.4828558,,,bh_29,UC,WSS
2906825.755_-173745.485,7,Clay,,2906825.755,-173745.4849,755.4828558,672.4828558,,,bh_29,UC,WSS
2906825.755_-173745.485,8,Aquifer,,2906825.755,-173745.4849,672.4828558,669.4828558,,,bh_29,WBV,WBV
2906825.755_-173745.485,9,Clay,,2906825.755,-173745.4849,669.4828558,661.4828558,,,bh_29,WBV,WBV
2906825.755_-173745.485,10,Aquifer,,2906825.755,-173745.4849,661.4828558,654.4828558,,,bh_29,WBV,WBV
2906825.755_-173745.485,11,Clay,,2906825.755,-173745.4849,654.4828558,651.4828558,,,bh_29,WBV,WBV
2906825.755_-173745.485,12,Aquifer,,2906825.755,-173745.4849,651.4828558,627.4828558,,,bh_29,WBV,WBV
2906825.755_-173745.485,13,Clay,,2906825.755,-173745.4849,627.4828558,497.4828558,,,bh_29,DC,DC
2907006.47_-144151.644,1,Clay,,2907006.47,-144151.6442,930.0604839,863.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,2,Aquifer,,2907006.47,-144151.6442,863.0604839,857.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,3,Bedrock,,2907006.47,-144151.6442,860.0604839,859.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,4,Aquifer,,2907006.47,-144151.6442,859.0604839,857.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,5,Clay,,2907006.47,-144151.6442,857.0604839,856.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,6,Aquifer,,2907006.47,-144151.6442,857.0604839,856.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,7,Clay,,2907006.47,-144151.6442,856.0604839,820.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,8,Aquifer,,2907006.47,-144151.6442,821.0604839,814.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,9,Clay,,2907006.47,-144151.6442,814.0604839,777.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,10,Aquifer,,2907006.47,-144151.6442,805.0604839,803.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,11,Clay,,2907006.47,-144151.6442,803.0604839,798.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,12,Bedrock,,2907006.47,-144151.6442,798.0604839,797.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,13,Clay,,2907006.47,-144151.6442,797.0604839,794.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,14,Aquifer,,2907006.47,-144151.6442,794.0604839,793.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,15,Clay,,2907006.47,-144151.6442,793.0604839,773.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,16,Bedrock,,2907006.47,-144151.6442,777.0604839,776.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,17,Clay,,2907006.47,-144151.6442,776.0604839,744.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,18,Aquifer,,2907006.47,-144151.6442,744.0604839,728.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,19,Clay,,2907006.47,-144151.6442,728.0604839,664.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,20,Aquifer,,2907006.47,-144151.6442,664.0604839,662.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,21,Clay,,2907006.47,-144151.6442,662.0604839,656.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,22,Aquifer,,2907006.47,-144151.6442,656.0604839,652.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,23,Clay,,2907006.47,-144151.6442,652.0604839,647.0604839,,,bh_30,outside_grid,outside_grid
2907006.47_-144151.644,24,Bedrock,,2907006.47,-144151.6442,647.0604839,638.0604839,,,bh_30,outside_grid,outside_grid
2907099.192_-174237.387,1,Clay,,2907099.192,-174237.3872,938.5049282,882.5049282,,,bh_31,WSS,WSS
2907099.192_-174237.387,2,Aquifer,,2907099.192,-174237.3872,882.5049282,874.5049282,,,bh_31,WSS,WSS
2907099.192_-174237.387,3,Clay,,2907099.192,-174237.3872,874.5049282,833.5049282,,,bh_31,WSS,WSS
2907099.192_-174237.387,4,Aquifer,Wahpeton,2907099.192,-174237.3872,833.5049282,823.5049282,,,bh_31,WSP,WSS
2907099.192_-174237.387,5,Clay,,2907099.192,-174237.3872,823.5049282,821.5049282,,,bh_31,WSP,WSS
2907099.192_-174237.387,6,Aquifer,Wahpeton,2907099.192,-174237.3872,821.5049282,816.5049282,,,bh_31,WSP,WSS
2907099.192_-174237.387,7,Clay,,2907099.192,-174237.3872,816.5049282,808.5049282,,,bh_31,UC,WSS
2907161.704_-183844.093,1,,Wahpeton Sand Plain,2907161.704,-183844.093,,,844.63,839.63,bh_32,outside_grid,outside_grid
2907163.599_-183846.891,1,Clay,,2907163.599,-183846.8912,937.0246557,857.0246557,,,bh_33,WSS,WSS
2907163.599_-183846.891,2,Aquifer,Wahpeton,2907163.599,-183846.8912,857.0246557,820.0246557,,,bh_33,WSP,WSS
2909476.776_-143690.228,1,Clay,,2909476.776,-143690.2282,930.7274576,877.7274576,,,bh_34,outside_grid,outside_grid
2909476.776_-143690.228,2,Aquifer,,2909476.776,-143690.2282,877.7274576,875.7274576,,,bh_34,outside_grid,outside_grid
2909476.776_-143690.228,3,Clay,,2909476.776,-143690.2282,875.7274576,827.7274576,,,bh_34,outside_grid,outside_grid
2909476.776_-143690.228,4,Aquifer,,2909476.776,-143690.2282,827.7274576,823.7274576,,,bh_34,outside_grid,outside_grid
2909476.776_-143690.228,5,Clay,,2909476.776,-143690.2282,823.7274576,640.7274576,,,bh_34,outside_grid,outside_grid
2909476.776_-143690.228,6,Aquifer,,2909476.776,-143690.2282,640.7274576,615.7274576,,,bh_34,outside_grid,outside_grid
2909476.776_-143690.228,7,Clay,,2909476.776,-143690.2282,615.7274576,603.7274576,,,bh_34,outside_grid,outside_grid
2909476.776_-143690.228,8,Aquifer,,2909476.776,-143690.2282,603.7274576,592.7274576,,,bh_34,outside_grid,outside_grid
2909476.776_-143690.228,9,Clay,,2909476.776,-143690.2282,592.7274576,530.7274576,,,bh_34,outside_grid,outside_grid
2909660.65_-254843.696,1,Clay,,2909660.65,-254843.6964,965.7152534,900.7152534,,,bh_35,outside_grid,outside_grid
2909660.65_-254843.696,2,Aquifer,,2909660.65,-254843.6964,900.7152534,896.7152534,,,bh_35,outside_grid,outside_grid
2909660.65_-254843.696,3,Clay,,2909660.65,-254843.6964,896.7152534,890.7152534,,,bh_35,outside_grid,outside_grid
2909660.65_-254843.696,4,Aquifer,,2909660.65,-254843.6964,890.7152534,888.7152534,,,bh_35,outside_grid,outside_grid
2909660.65_-254843.696,5,Clay,,2909660.65,-254843.6964,888.7152534,880.7152534,,,bh_35,outside_grid,outside_grid
2909660.65_-254843.696,6,Aquifer,,2909660.65,-254843.6964,880.7152534,873.7152534,,,bh_35,outside_grid,outside_grid
2909660.65_-254843.696,7,Clay,,2909660.65,-254843.6964,873.7152534,868.7152534,,,bh_35,outside_grid,outside_grid
2909660.65_-254843.696,8,Aquifer,,2909660.65,-254843.6964,868.7152534,862.7152534,,,bh_35,outside_grid,outside_grid
2909660.65_-254843.696,9,Clay,,2909660.65,-254843.6964,862.7152534,860.7152534,,,bh_35,outside_grid,outside_grid
2910103.305_-187722.577,1,Clay,,2910103.305,-187722.5768,938.3462524,888.3462524,,,bh_36,WSS,WSS
2910103.305_-187722.577,2,Aquifer,,2910103.305,-187722.5768,888.3462524,885.3462524,,,bh_36,WSS,WSS
2910103.305_-187722.577,3,Clay,,2910103.305,-187722.5768,885.3462524,876.3462524,,,bh_36,WSS,WSS
2910103.305_-187722.577,4,Aquifer,,2910103.305,-187722.5768,876.3462524,870.3462524,,,bh_36,WSS,WSS
2910103.305_-187722.577,5,Clay,,2910103.305,-187722.5768,870.3462524,862.3462524,,,bh_36,WSS,WSS
2910103.305_-187722.577,6,Aquifer,,2910103.305,-187722.5768,862.3462524,818.3462524,,,bh_36,WSP,WSS
2910164.144_-174969.032,1,,Wahpeton Sand Plain,2910164.144,-174969.0316,,,798.5,795.5,bh_37,outside_grid,outside_grid
2910166.061_-174971.859,1,Clay,,2910166.061,-174971.8587,937.2411115,899.2411115,,,bh_38,WSS,WSS
2910166.061_-174971.859,2,Aquifer,,2910166.061,-174971.8587,899.2411115,888.2411115,,,bh_38,WSS,WSS
2910166.061_-174971.859,3,Bedrock,,2910166.061,-174971.8587,888.2411115,855.2411115,,,bh_38,WSS,WSS
2910166.061_-174971.859,4,Aquifer,,2910166.061,-174971.8587,855.2411115,850.2411115,,,bh_38,WSS,WSS
2910166.061_-174971.859,5,Clay,,2910166.061,-174971.8587,850.2411115,839.2411115,,,bh_38,WSS,WSS
2910166.061_-174971.859,6,Aquifer,,2910166.061,-174971.8587,839.2411115,830.2411115,,,bh_38,WSS,WSS
2910166.061_-174971.859,7,Clay,,2910166.061,-174971.8587,830.2411115,817.2411115,,,bh_38,WSS,WSS
2910166.061_-174971.859,8,Aquifer,Wahpeton,2910166.061,-174971.8587,817.2411115,775.2411115,,,bh_38,WSP,WSS
2910166.061_-174971.859,9,Clay,,2910166.061,-174971.8587,775.2411115,757.2411115,,,bh_38,UC,WSS
2910430.76_-175411.916,1,,Wahpeton Sand Plain,2910430.76,-175411.9159,,,803.74,798.74,bh_39,outside_grid,outside_grid
2910432.677_-175414.742,1,Clay,,2910432.677,-175414.742,937.3967453,888.3967453,,,bh_40,WSS,WSS
2910432.677_-175414.742,2,Bedrock,,2910432.677,-175414.742,888.3967453,857.3967453,,,bh_40,WSS,WSS
2910432.677_-175414.742,3,Clay,,2910432.677,-175414.742,857.3967453,854.3967453,,,bh_40,WSS,WSS
2910432.677_-175414.742,4,Bedrock,,2910432.677,-175414.742,854.3967453,853.3967453,,,bh_40,WSS,WSS
2910432.677_-175414.742,5,Aquifer,,2910432.677,-175414.742,853.3967453,851.3967453,,,bh_40,WSS,WSS
2910432.677_-175414.742,6,Clay,,2910432.677,-175414.742,851.3967453,841.3967453,,,bh_40,WSS,WSS
2910432.677_-175414.742,7,Aquifer,,2910432.677,-175414.742,841.3967453,831.3967453,,,bh_40,WSP,WSS
2910432.677_-175414.742,8,Clay,,2910432.677,-175414.742,831.3967453,819.3967453,,,bh_40,WSP,WSS
2910432.677_-175414.742,9,Aquifer,Wahpeton,2910432.677,-175414.742,819.3967453,787.3967453,,,bh_40,WSP,WSS
2910836.319_-159160.167,1,Clay,,2910836.319,-159160.1667,932.6943472,878.6943472,,,bh_41,WSS,WSS
2910836.319_-159160.167,2,Aquifer,,2910836.319,-159160.1667,878.6943472,877.6943472,,,bh_41,WSS,WSS
2910836.319_-159160.167,3,Clay,,2910836.319,-159160.1667,877.6943472,874.6943472,,,bh_41,DC,DC
2910836.319_-159160.167,4,Aquifer,,2910836.319,-159160.1667,874.6943472,872.6943472,,,bh_41,DC,DC
2910836.319_-159160.167,5,Clay,,2910836.319,-159160.1667,872.6943472,784.6943472,,,bh_41,DC,DC
2910836.319_-159160.167,6,Aquifer,,2910836.319,-159160.1667,784.6943472,771.6943472,,,bh_41,DC,DC
2910836.319_-159160.167,7,Clay,,2910836.319,-159160.1667,771.6943472,732.6943472,,,bh_41,DC,DC
2911828.286_-170215.478,1,Clay,,2911828.286,-170215.4775,933.4612149,849.4612149,,,bh_42,WSS,WSS
2911828.286_-170215.478,2,Aquifer,,2911828.286,-170215.4775,849.4612149,841.4612149,,,bh_42,WSS,WSS
2911828.286_-170215.478,3,Clay,,2911828.286,-170215.4775,841.4612149,657.4612149,,,bh_42,DC,DC
2911828.286_-170215.478,4,Aquifer,,2911828.286,-170215.4775,657.4612149,626.4612149,,,bh_42,DC,DC
2911828.286_-170215.478,5,Bedrock,,2911828.286,-170215.4775,626.4612149,606.4612149,,,bh_42,DC,DC
2911828.286_-170215.478,6,Clay,,2911828.286,-170215.4775,606.4612149,573.4612149,,,bh_42,DC,DC
2911845.327_-143376.627,1,Clay,,2911845.327,-143376.6266,924.5045151,884.5045151,,,bh_43,outside_grid,outside_grid
2912183.824_-143863.436,1,Clay,,2912183.824,-143863.4355,930.6983972,867.6983972,,,bh_44,outside_grid,outside_grid
2912183.824_-143863.436,2,Aquifer,,2912183.824,-143863.4355,869.6983972,865.6983972,,,bh_44,outside_grid,outside_grid
2912183.824_-143863.436,3,Clay,,2912183.824,-143863.4355,866.6983972,786.6983972,,,bh_44,outside_grid,outside_grid
2912183.824_-143863.436,4,Aquifer,,2912183.824,-143863.4355,845.6983972,841.6983972,,,bh_44,outside_grid,outside_grid
2912183.824_-143863.436,5,Clay,,2912183.824,-143863.4355,841.6983972,838.6983972,,,bh_44,outside_grid,outside_grid
2912183.824_-143863.436,6,Aquifer,,2912183.824,-143863.4355,838.6983972,826.6983972,,,bh_44,outside_grid,outside_grid
2912183.824_-143863.436,7,Clay,,2912183.824,-143863.4355,826.6983972,797.6983972,,,bh_44,outside_grid,outside_grid
2912183.824_-143863.436,8,Aquifer,,2912183.824,-143863.4355,797.6983972,794.6983972,,,bh_44,outside_grid,outside_grid
2912183.824_-143863.436,9,Clay,,2912183.824,-143863.4355,794.6983972,766.6983972,,,bh_44,outside_grid,outside_grid
2912183.824_-143863.436,10,Aquifer,,2912183.824,-143863.4355,786.6983972,784.6983972,,,bh_44,outside_grid,outside_grid
2912183.824_-143863.436,11,Clay,,2912183.824,-143863.4355,784.6983972,750.6983972,,,bh_44,outside_grid,outside_grid
2912183.824_-143863.436,12,Aquifer,,2912183.824,-143863.4355,766.6983972,757.6983972,,,bh_44,outside_grid,outside_grid
2912183.824_-143863.436,13,Clay,,2912183.824,-143863.4355,757.6983972,658.6983972,,,bh_44,outside_grid,outside_grid
2912183.824_-143863.436,14,Aquifer,,2912183.824,-143863.4355,658.6983972,656.6983972,,,bh_44,outside_grid,outside_grid
2912183.824_-143863.436,15,Clay,,2912183.824,-143863.4355,656.6983972,606.6983972,,,bh_44,outside_grid,outside_grid
2912183.824_-143863.436,16,Aquifer,,2912183.824,-143863.4355,606.6983972,592.6983972,,,bh_44,outside_grid,outside_grid
2912183.824_-143863.436,17,Clay,,2912183.824,-143863.4355,592.6983972,589.6983972,,,bh_44,outside_grid,outside_grid
2912183.824_-143863.436,18,Aquifer,,2912183.824,-143863.4355,589.6983972,579.6983972,,,bh_44,outside_grid,outside_grid
2912183.824_-143863.436,19,Clay,,2912183.824,-143863.4355,579.6983972,530.6983972,,,bh_44,outside_grid,outside_grid
2912454.359_-183589.797,1,Clay,,2912454.359,-183589.7967,937.5367343,882.5367343,,,bh_45,WSS,WSS
2912454.359_-183589.797,2,Aquifer,,2912454.359,-183589.7967,882.5367343,880.5367343,,,bh_45,WSS,WSS
2912454.359_-183589.797,3,Clay,,2912454.359,-183589.7967,880.5367343,775.5367343,,,bh_45,WSS,WSS
2912454.359_-183589.797,4,Aquifer,,2912454.359,-183589.7967,775.5367343,766.5367343,,,bh_45,WSS,WSS
2912454.359_-183589.797,5,Clay,,2912454.359,-183589.7967,766.5367343,727.5367343,,,bh_45,WSS,WSS
2912454.359_-183589.797,6,Aquifer,Wahpeton,2912454.359,-183589.7967,727.5367343,708.5367343,,,bh_45,WBV,WBV
2912712.189_-185291.423,1,,Wahpeton Buried Valley,2912712.189,-185291.423,,,786.99,781.99,bh_46,outside_grid,outside_grid
2912714.089_-185294.223,1,Clay,,2912714.089,-185294.2227,938.1622889,883.1622889,,,bh_47,WSS,WSS
2912714.089_-185294.223,2,Aquifer,,2912714.089,-185294.2227,883.1622889,881.1622889,,,bh_47,WSS,WSS
2912714.089_-185294.223,3,Clay,,2912714.089,-185294.2227,881.1622889,800.1622889,,,bh_47,WSS,WSS
2912714.089_-185294.223,4,Aquifer,,2912714.089,-185294.2227,800.1622889,798.1622889,,,bh_47,WSS,WSS
2912714.089_-185294.223,5,Clay,,2912714.089,-185294.2227,798.1622889,785.1622889,,,bh_47,WSS,WSS
2912714.089_-185294.223,6,Bedrock,,2912714.089,-185294.2227,785.1622889,784.1622889,,,bh_47,WSS,WSS
2912714.089_-185294.223,7,Aquifer,Wahpeton,2912714.089,-185294.2227,784.1622889,742.1622889,,,bh_47,WBV,WBV
2913233.998_-202728.644,1,Clay,,2913233.998,-202728.6435,941.0208818,899.0208818,,,bh_48,WSS,WSS
2913233.998_-202728.644,2,Aquifer,,2913233.998,-202728.6435,899.0208818,814.0208818,,,bh_48,WSP,WSS
2913233.998_-202728.644,3,Clay,,2913233.998,-202728.6435,814.0208818,791.0208818,,,bh_48,UC,WSS
2913883.685_-246821.815,1,Clay,,2913883.685,-246821.8146,962.639978,931.639978,,,bh_49,outside_grid,outside_grid
2913883.685_-246821.815,2,Aquifer,,2913883.685,-246821.8146,931.639978,871.639978,,,bh_49,outside_grid,outside_grid
2913883.685_-246821.815,3,Bedrock,,2913883.685,-246821.8146,871.639978,867.639978,,,bh_49,outside_grid,outside_grid
2913883.685_-246821.815,4,Clay,,2913883.685,-246821.8146,867.639978,852.639978,,,bh_49,outside_grid,outside_grid
2913883.685_-246821.815,5,Aquifer,,2913883.685,-246821.8146,852.639978,839.639978,,,bh_49,outside_grid,outside_grid
2913883.685_-246821.815,6,Clay,,2913883.685,-246821.8146,839.639978,828.639978,,,bh_49,outside_grid,outside_grid
2913883.685_-246821.815,7,Aquifer,,2913883.685,-246821.8146,828.639978,817.639978,,,bh_49,outside_grid,outside_grid
2913883.685_-246821.815,8,Clay,,2913883.685,-246821.8146,817.639978,756.639978,,,bh_49,outside_grid,outside_grid
2913883.685_-246821.815,9,Aquifer,,2913883.685,-246821.8146,756.639978,714.639978,,,bh_49,outside_grid,outside_grid
2913883.685_-246821.815,10,Bedrock,,2913883.685,-246821.8146,714.639978,708.639978,,,bh_49,outside_grid,outside_grid
2913883.685_-246821.815,11,Clay,,2913883.685,-246821.8146,708.639978,690.639978,,,bh_49,outside_grid,outside_grid
2913956.772_-151265.591,1,Clay,,2913956.772,-151265.5913,931.4131712,888.4131712,,,bh_50,outside_grid,outside_grid
2913956.772_-151265.591,2,Bedrock,,2913956.772,-151265.5913,888.4131712,887.4131712,,,bh_50,outside_grid,outside_grid
2913956.772_-151265.591,3,Clay,,2913956.772,-151265.5913,887.4131712,870.4131712,,,bh_50,outside_grid,outside_grid
2913956.772_-151265.591,4,Aquifer,Upper Border Aquifer,2913956.772,-151265.5913,870.4131712,848.4131712,,,bh_50,outside_grid,outside_grid
2913956.772_-151265.591,5,Clay,,2913956.772,-151265.5913,848.4131712,817.4131712,,,bh_50,outside_grid,outside_grid
2913956.772_-151265.591,6,Aquifer,Border aquifer,2913956.772,-151265.5913,817.4131712,788.4131712,,,bh_50,outside_grid,outside_grid
2913956.772_-151265.591,7,Clay,,2913956.772,-151265.5913,800.4131712,783.4131712,,,bh_50,outside_grid,outside_grid
2914642.961_-159632.824,1,Clay,,2914642.961,-159632.8239,931.8828633,793.8828633,,,bh_51,WSS,WSS
2914642.961_-159632.824,2,Aquifer,,2914642.961,-159632.8239,793.8828633,791.8828633,,,bh_51,DC,DC
2914642.961_-159632.824,3,Clay,,2914642.961,-159632.8239,791.8828633,767.8828633,,,bh_51,DC,DC
2914642.961_-159632.824,4,Bedrock,,2914642.961,-159632.8239,767.8828633,721.8828633,,,bh_51,DC,DC
2915320.124_-201969.196,1,Clay,,2915320.124,-201969.1963,942.7397032,892.7397032,,,bh_52,WSS,WSS
2915320.124_-201969.196,2,Aquifer,,2915320.124,-201969.1963,892.7397032,880.7397032,,,bh_52,WSS,WSS
2915320.124_-201969.196,3,Clay,,2915320.124,-201969.1963,880.7397032,854.7397032,,,bh_52,WSS,WSS
2915320.124_-201969.196,4,Aquifer,,2915320.124,-201969.1963,854.7397032,847.7397032,,,bh_52,WSS,WSS
2915320.124_-201969.196,5,Bedrock,,2915320.124,-201969.1963,847.7397032,846.7397032,,,bh_52,DC,DC
2915320.124_-201969.196,6,Aquifer,,2915320.124,-201969.1963,846.7397032,833.7397032,,,bh_52,DC,DC
2915320.124_-201969.196,7,Clay,,2915320.124,-201969.1963,833.7397032,829.7397032,,,bh_52,DC,DC
2915320.124_-201969.196,8,Aquifer,,2915320.124,-201969.1963,829.7397032,810.7397032,,,bh_52,DC,DC
2915320.124_-201969.196,9,Clay,,2915320.124,-201969.1963,810.7397032,647.7397032,,,bh_52,DC,DC
2915320.124_-201969.196,10,Aquifer,,2915320.124,-201969.1963,647.7397032,616.7397032,,,bh_52,DC,DC
2915320.124_-201969.196,11,Clay,,2915320.124,-201969.1963,616.7397032,592.7397032,,,bh_52,DC,DC
2915320.124_-201969.196,12,Bedrock,,2915320.124,-201969.1963,592.7397032,592.7397032,,,bh_52,DC,DC
2915500.679_-217080.183,1,Clay,,2915500.679,-217080.1827,947.4896247,827.4896247,,,bh_53,WSS,WSS
2915500.679_-217080.183,2,Aquifer,,2915500.679,-217080.1827,827.4896247,807.4896247,,,bh_53,WSS,WSS
2916730.568_-174980.31,1,Clay,,2916730.568,-174980.3095,934.5348196,846.5348196,,,bh_54,WSS,WSS
2916730.568_-174980.31,2,Aquifer,,2916730.568,-174980.3095,846.5348196,838.5348196,,,bh_54,WSS,WSS
2916730.568_-174980.31,3,Clay,,2916730.568,-174980.3095,838.5348196,833.5348196,,,bh_54,WSS,WSS
2916730.568_-174980.31,4,Aquifer,,2916730.568,-174980.3095,833.5348196,825.5348196,,,bh_54,WSS,WSS
2916730.568_-174980.31,5,Clay,,2916730.568,-174980.3095,825.5348196,774.5348196,,,bh_54,WSS,WSS
2916798.596_-167599.545,1,Clay,,2916798.596,-167599.5452,930.2006565,772.2006565,,,bh_55,WSS,WSS
2916798.596_-167599.545,2,Aquifer,,2916798.596,-167599.5452,772.2006565,771.2006565,,,bh_55,WSS,WSS
2916798.596_-167599.545,3,Clay,,2916798.596,-167599.5452,771.2006565,754.2006565,,,bh_55,WSS,WSS
2916798.596_-167599.545,4,Aquifer,,2916798.596,-167599.5452,754.2006565,734.2006565,,,bh_55,WSS,WSS
2916829.794_-161534.435,1,Clay,,2916829.794,-161534.4353,914.816238,781.816238,,,bh_56,WSS,WSS
2916829.794_-161534.435,2,Aquifer,,2916829.794,-161534.4353,781.816238,739.816238,,,bh_56,WSS,WSS
2916829.794_-161534.435,3,Clay,,2916829.794,-161534.4353,739.816238,732.816238,,,bh_56,DC,DC
2917426.193_-165997.502,1,Clay,,2917426.193,-165997.5018,927.9102173,812.9102173,,,bh_57,drop,drop
2917426.193_-165997.502,2,Aquifer,,2917426.193,-165997.5018,812.9102173,811.9102173,,,bh_57,drop,drop
2917426.193_-165997.502,3,Clay,,2917426.193,-165997.5018,811.9102173,595.9102173,,,bh_57,drop,drop
