Hole ID,TOP,BOTTOM,LITH,Description,Lith_2,Grouped,Aquifer_Units,aquifer,start_x,start_y,start_z,end_z,xy_id,Top_Screen_Elev,Bottom_Screen_Elev,Site_Index,Land_Surface_Elev_NVGD29
460.0,66.0,67.0,GRAVEL,layer,Gravel,Aquifer,,Gravel,2950852.93,-222195.6927,903.6780886,902.6780886,2950852.93_-222195.693,,,,
460.0,67.0,116.0,CLAY,"sandy, stiff, dark gray, only occasional sand grains up to pebble sized, plastic (till)",Clay,Clay,,Clay,2950852.93,-222195.6927,902.6780886,853.6780886,2950852.93_-222195.693,,,,
460.0,116.0,121.0,CLAY,"very silty, gray, moderately plastic (lacustrine)",Clay,Clay,,Clay,2950852.93,-222195.6927,853.6780886,848.6780886,2950852.93_-222195.693,,,,
460.0,121.0,184.0,SAND,"fine to coarse, dirty, poorly sorted, occasional silt layers",Sand,Aquifer,Wahpeton,Wahpeton,2950852.93,-222195.6927,848.6780886,785.6780886,2950852.93_-222195.693,,,,
460.0,184.0,201.0,SAND,medium to coarse with some gravel,Sand,Aquifer,Wahpeton,Wahpeton,2950852.93,-222195.6927,785.6780886,768.6780886,2950852.93_-222195.693,,,,
460.0,201.0,210.0,CLAY,"sandy, silty, dark gray, some pebbles, stiff, plastic (till)",Clay,Clay,,Clay,2950852.93,-222195.6927,768.6780886,759.6780886,2950852.93_-222195.693,,,,
461.0,0.0,1.0,TOPSOIL,no description,Soil,Clay,,Soil,2950827.938,-222196.9557,969.9511355,968.9511355,2950827.938_-222196.956,,,,
461.0,1.0,16.0,CLAY,"sandy, yellow (till)",Clay,Clay,,,2950827.938,-222196.9557,968.9511355,953.9511355,2950827.938_-222196.956,,,,
461.0,16.0,23.0,CLAY,"sandy, gray (till)",Clay,Clay,,,2950827.938,-222196.9557,953.9511355,946.9511355,2950827.938_-222196.956,,,,
461.0,23.0,31.0,CLAY,"silty, some sand?,  plastic (lacustrine)",Clay,Clay,,,2950827.938,-222196.9557,946.9511355,938.9511355,2950827.938_-222196.956,,,,
461.0,31.0,46.0,SAND,"fine to medium, clean",Sand,Aquifer,,,2950827.938,-222196.9557,938.9511355,923.9511355,2950827.938_-222196.956,,,,
461.0,46.0,66.0,SAND,"medium to coarse, clean, 1 foot gravel at base",Sand,Aquifer,,,2950827.938,-222196.9557,923.9511355,903.9511355,2950827.938_-222196.956,,,,
461.0,66.0,120.0,CLAY,"dark gray, sand sized particles",Clay,Clay,,Clay,2950827.938,-222196.9557,903.9511355,849.9511355,2950827.938_-222196.956,,,,
461.0,120.0,135.0,SAND,"fine to coarse, dirty, poorly sorted",Sand,Aquifer,,Sand,2950827.938,-222196.9557,849.9511355,834.9511355,2950827.938_-222196.956,,,,
462.0,0.0,1.0,TOPSOIL,no description,Soil,Clay,,Soil,2950827.938,-222196.9557,969.9511355,968.9511355,2950827.938_-222196.956,,,,
462.0,1.0,16.0,CLAY,"sandy, silty, yellow-brown, oxidized (till)",Clay,Clay,,,2950827.938,-222196.9557,968.9511355,953.9511355,2950827.938_-222196.956,,,,
462.0,16.0,33.0,CLAY,"sandy, silty, gray (till)",Clay,Clay,,,2950827.938,-222196.9557,953.9511355,936.9511355,2950827.938_-222196.956,,,,
462.0,33.0,60.0,SAND,"fine to medium, clean",Sand,Aquifer,,,2950827.938,-222196.9557,936.9511355,909.9511355,2950827.938_-222196.956,,,,
463.0,0.0,1.0,TOPSOIL,no description,Soil,Clay,,Soil,2949081.649,-221700.285,968.9530372,967.9530372,2949081.649_-221700.285,,,,
463.0,1.0,8.0,CLAY,rocky (levee material),Clay,Clay,,Clay,2949081.649,-221700.285,967.9530372,960.9530372,2949081.649_-221700.285,,,,
463.0,8.0,36.0,CLAY,"yellow brown, sandy, silty with gravel (oxidized till)",Clay,Clay,,Clay,2949081.649,-221700.285,960.9530372,932.9530372,2949081.649_-221700.285,,,,
463.0,36.0,39.0,SAND,"fine to coarse with some gravel, angular to subrounded, poorly sorted",Sand,Aquifer,,Sand,2949081.649,-221700.285,932.9530372,929.9530372,2949081.649_-221700.285,,,,
463.0,39.0,44.0,CLAY,"silty, light gray (lacustrine)",Clay,Clay,,Clay,2949081.649,-221700.285,929.9530372,924.9530372,2949081.649_-221700.285,,,,
463.0,44.0,46.0,SAND,"fine to coarse, dirty",Sand,Aquifer,,Sand,2949081.649,-221700.285,924.9530372,922.9530372,2949081.649_-221700.285,,,,
463.0,46.0,48.0,CLAY,"gray, sandy, silty (till)",Clay,Clay,,Clay,2949081.649,-221700.285,922.9530372,920.9530372,2949081.649_-221700.285,,,,
463.0,48.0,49.0,ROCK,no description,Boulders,Bedrock,,Boulders,2949081.649,-221700.285,920.9530372,919.9530372,2949081.649_-221700.285,,,,
463.0,49.0,56.0,CLAY,"dark gray, firm, silty, occasional small pebbles (till?)",Clay,Clay,,Clay,2949081.649,-221700.285,919.9530372,912.9530372,2949081.649_-221700.285,,,,
463.0,56.0,66.0,CLAY,"light greenish gray, silty (lacustrine)",Clay,Clay,,Clay,2949081.649,-221700.285,912.9530372,902.9530372,2949081.649_-221700.285,,,,
463.0,66.0,71.0,CLAY,"dark gray, stiff, silty, sandy (till)",Clay,Clay,,Clay,2949081.649,-221700.285,902.9530372,897.9530372,2949081.649_-221700.285,,,,
463.0,71.0,81.0,CLAY,"lighter gray, softer, some silt (lacustrine)",Clay,Clay,,Clay,2949081.649,-221700.285,897.9530372,887.9530372,2949081.649_-221700.285,,,,
463.0,81.0,101.0,CLAY,"dark gray, firm, silty (till?)",Clay,Clay,,Clay,2949081.649,-221700.285,887.9530372,867.9530372,2949081.649_-221700.285,,,,
463.0,101.0,104.0,SAND,"fine to medium, dirty",Sand,Aquifer,,Sand,2949081.649,-221700.285,867.9530372,864.9530372,2949081.649_-221700.285,,,,
463.0,104.0,105.0,CLAY,no description,Clay,Clay,,Clay,2949081.649,-221700.285,864.9530372,863.9530372,2949081.649_-221700.285,,,,
463.0,105.0,123.0,SAND,"fine to medium, dirty, poorly sorted",Sand,Aquifer,Wahpeton,Wahpeton,2949081.649,-221700.285,863.9530372,845.9530372,2949081.649_-221700.285,,,,
463.0,123.0,196.0,SAND,"medium to coarse, fairly well sorted",Sand,Aquifer,Wahpeton,Wahpeton,2949081.649,-221700.285,845.9530372,772.9530372,2949081.649_-221700.285,,,,
463.0,196.0,205.0,SAND,"coarse to medium, some gravel",Sand,Aquifer,Wahpeton,Wahpeton,2949081.649,-221700.285,772.9530372,763.9530372,2949081.649_-221700.285,,,,
463.0,205.0,231.0,SAND,coarse with gravel,Sand,Aquifer,Wahpeton,Wahpeton,2949081.649,-221700.285,763.9530372,737.9530372,2949081.649_-221700.285,,,,
463.0,231.0,264.0,SAND,"and gravel, with some lignite",Sand,Aquifer,Wahpeton,Wahpeton,2949081.649,-221700.285,737.9530372,704.9530372,2949081.649_-221700.285,,,,
463.0,264.0,269.0,GRAVEL,medium to coarse,Gravel,Aquifer,Wahpeton,Wahpeton,2949081.649,-221700.285,704.9530372,699.9530372,2949081.649_-221700.285,,,,
463.0,269.0,271.0,GRAVEL,and rocks,Gravel,Aquifer,Wahpeton,Wahpeton,2949081.649,-221700.285,699.9530372,697.9530372,2949081.649_-221700.285,,,,
464.0,0.0,8.0,FILL,no description,Fill,Clay,,,2949083.721,-221736.3453,968.2811841,960.2811841,2949083.721_-221736.345,,,,
464.0,8.0,21.0,CLAY,"sandy, silty, yellow brown (oxidized till)",Clay,Clay,,,2949083.721,-221736.3453,960.2811841,947.2811841,2949083.721_-221736.345,,,,
464.0,21.0,33.0,CLAY,"sandy, silty, gray (till)",Clay,Clay,,,2949083.721,-221736.3453,947.2811841,935.2811841,2949083.721_-221736.345,,,,
464.0,33.0,39.0,SAND,"fine to medium, well sorted",Sand,Aquifer,,,2949083.721,-221736.3453,935.2811841,929.2811841,2949083.721_-221736.345,,,,
464.0,39.0,43.0,CLAY,no description,Clay,Clay,,,2949083.721,-221736.3453,929.2811841,925.2811841,2949083.721_-221736.345,,,,
464.0,43.0,46.0,SAND,"fine to coarse, shale gravel",Sand,Aquifer,,,2949083.721,-221736.3453,925.2811841,922.2811841,2949083.721_-221736.345,,,,
464.0,46.0,49.0,CLAY,"sandy, silty (till)",Clay,Clay,,,2949083.721,-221736.3453,922.2811841,919.2811841,2949083.721_-221736.345,,,,
464.0,49.0,56.0,CLAY,"sandy, silty, green tinge, firm (till)",Clay,Clay,,,2949083.721,-221736.3453,919.2811841,912.2811841,2949083.721_-221736.345,,,,
464.0,56.0,63.0,CLAY,"silty, gray bentonitic (lacustrine)",Clay,Clay,,Clay,2949083.721,-221736.3453,912.2811841,905.2811841,2949083.721_-221736.345,,,,
464.0,63.0,96.0,CLAY,"dark gray, firm occasional sand sized particles (lacustrine looking till)",Clay,Clay,,Clay,2949083.721,-221736.3453,905.2811841,872.2811841,2949083.721_-221736.345,,,,
464.0,96.0,100.0,SAND,"fine, dirty, very few returns until approximately 100 feet",Sand,Aquifer,,Sand,2949083.721,-221736.3453,872.2811841,868.2811841,2949083.721_-221736.345,,,,
464.0,100.0,125.0,SAND,"fine, fairly well sorted",Sand,Aquifer,,Sand,2949083.721,-221736.3453,868.2811841,843.2811841,2949083.721_-221736.345,,,,
465.0,0.0,1.0,FILL,no description,Fill,Clay,,,2949083.721,-221736.3453,968.2811841,967.2811841,2949083.721_-221736.345,,,,
465.0,1.0,21.0,CLAY,"sandy, silty, yellow brown (oxidized till)",Clay,Clay,,,2949083.721,-221736.3453,967.2811841,947.2811841,2949083.721_-221736.345,,,,
465.0,21.0,29.0,CLAY,"sandy, silty, gray (till)",Clay,Clay,,,2949083.721,-221736.3453,947.2811841,939.2811841,2949083.721_-221736.345,,,,
465.0,29.0,34.0,CLAY,"gray, laminated (lacustrine)",Clay,Clay,,,2949083.721,-221736.3453,939.2811841,934.2811841,2949083.721_-221736.345,,,,
465.0,34.0,36.0,SAND,fine to medium,Sand,Aquifer,,,2949083.721,-221736.3453,934.2811841,932.2811841,2949083.721_-221736.345,,,,
465.0,36.0,45.0,SAND,fine to coarse with gravel,Sand,Aquifer,,,2949083.721,-221736.3453,932.2811841,923.2811841,2949083.721_-221736.345,,,,
465.0,45.0,48.0,GRAVEL,medium to coarse (put on rock bit),Gravel,Aquifer,,,2949083.721,-221736.3453,923.2811841,920.2811841,2949083.721_-221736.345,,,,
465.0,48.0,50.0,CLAY,dark with light streaks (lacustrine),Clay,Clay,,,2949083.721,-221736.3453,920.2811841,918.2811841,2949083.721_-221736.345,,,,
466.0,0.0,2.0,TOPSOIL,"sandy clay loam with rocks, black",Soil,Clay,,Soil,2948325.888,-221342.4131,966.9493853,964.9493853,2948325.888_-221342.413,,,,
466.0,2.0,6.0,CLAY,"silty and sandy with pebbles, yellowish gray, soft, slightly cohesive, oxidized (till)",Clay,Clay,,Clay,2948325.888,-221342.4131,964.9493853,960.9493853,2948325.888_-221342.413,,,,
466.0,6.0,8.0,GRAVEL,"fine and medium, brown, oxidized, iron-stained, angular to subrounded",Gravel,Aquifer,,Gravel,2948325.888,-221342.4131,960.9493853,958.9493853,2948325.888_-221342.413,,,,
466.0,8.0,13.0,CLAY,"as above, with much medium to coarse, iron-stained sand (till)",Clay,Clay,,Clay,2948325.888,-221342.4131,958.9493853,953.9493853,2948325.888_-221342.413,,,,
466.0,13.0,18.0,SAND,"medium to coarse, tan, well-sorted, generally subangular, mostly quartz and limestone and dolomite",Sand,Aquifer,,Sand,2948325.888,-221342.4131,953.9493853,948.9493853,2948325.888_-221342.413,,,,
466.0,18.0,48.0,SILT,"clayey with very fine sand in all combinations, interbedded and laminated, variegated grays to brownish black, generally soft, slightly cohesive and non- to very slightly plastic, lacustrine, occasional coarse sand grain and pebble, no shells",Silt,Clay,,Silt,2948325.888,-221342.4131,948.9493853,918.9493853,2948325.888_-221342.413,,,,
466.0,48.0,57.0,CLAY,"very silty, light olive gray, moderately hard, brittle, very tight, calcareous, greenish tint",Clay,Clay,,Clay,2948325.888,-221342.4131,918.9493853,909.9493853,2948325.888_-221342.413,,,,
466.0,57.0,62.0,SILT,"light gray, calcareous, soft, slightly cohesive",Silt,Clay,,Silt,2948325.888,-221342.4131,909.9493853,904.9493853,2948325.888_-221342.413,,,,
466.0,62.0,74.0,CLAY,"silty to sandy with occasional coarse sand grains, dark olive gray to dark brownish gray, slightly hard, brittle, very tight (till?)",Clay,Clay,,Clay,2948325.888,-221342.4131,904.9493853,892.9493853,2948325.888_-221342.413,,,,
466.0,74.0,264.0,SAND,"very fine to fine, light gray, loose, calcareous, gradually getting coarser with depth, very coarse in last 20 feet, generally well-sorted and uniform, clean, no clay, taking water, really nice",Sand,Aquifer,Wahpeton,Wahpeton,2948325.888,-221342.4131,892.9493853,702.9493853,2948325.888_-221342.413,,,,
466.0,264.0,280.0,SHALE,"brownish black, hard, very tight, smooth, waxy, non-calcareous",Shale,Bedrock,,Shale,2948325.888,-221342.4131,702.9493853,686.9493853,2948325.888_-221342.413,,,,
467.0,0.0,1.0,FILL,no description,Fill,Clay,,Fill,2948717.214,-221499.4871,969.9457607,968.9457607,2948717.214_-221499.487,,,,
467.0,1.0,10.0,CLAY,"sandy, silty, rocky, yellow brown, stiff, plastic (oxidized till)",Clay,Clay,,Clay,2948717.214,-221499.4871,968.9457607,959.9457607,2948717.214_-221499.487,,,,
467.0,10.0,13.0,CLAY,"sandy, silty, rocky, dark gray (fill material?) (till)",Clay,Clay,,Clay,2948717.214,-221499.4871,959.9457607,956.9457607,2948717.214_-221499.487,,,,
467.0,13.0,21.0,CLAY,"sandy, silty, rocky, yellow brown, stiff, plastic (oxidized till)",Clay,Clay,,Clay,2948717.214,-221499.4871,956.9457607,948.9457607,2948717.214_-221499.487,,,,
467.0,21.0,44.0,SAND,"fine to coarse, dirty, poorly sorted, angular to subrounded, cleaner and coarser with depth, clay lens at 39-40 feet",Sand,Aquifer,,Sand,2948717.214,-221499.4871,948.9457607,925.9457607,2948717.214_-221499.487,,,,
467.0,44.0,50.0,CLAY,"light gray, silty with layers of sand and gravel (lacustrine)",Clay,Clay,,Clay,2948717.214,-221499.4871,925.9457607,919.9457607,2948717.214_-221499.487,,,,
467.0,50.0,51.0,GRAVEL,medium,Gravel,Aquifer,,Gravel,2948717.214,-221499.4871,919.9457607,918.9457607,2948717.214_-221499.487,,,,
467.0,51.0,61.0,CLAY,"silty, sandy, dark gray (till)",Clay,Clay,,Clay,2948717.214,-221499.4871,918.9457607,908.9457607,2948717.214_-221499.487,,,,
467.0,61.0,68.0,CLAY,"silty, light gray, no plasticity, soft (lacustrine)",Clay,Clay,,Clay,2948717.214,-221499.4871,908.9457607,901.9457607,2948717.214_-221499.487,,,,
467.0,68.0,99.0,CLAY,"silty, dark gray, stiff, some plasticity, occasional sand grains (lacustrine till?)",Clay,Clay,,Clay,2948717.214,-221499.4871,901.9457607,870.9457607,2948717.214_-221499.487,,,,
467.0,99.0,140.0,SAND,"fine to medium, poorly sorted, lots of fines",Sand,Aquifer,Wahpeton,Wahpeton,2948717.214,-221499.4871,870.9457607,829.9457607,2948717.214_-221499.487,,,,
467.0,140.0,240.0,SAND,medium to coarse with gravel,Sand,Aquifer,Wahpeton,Wahpeton,2948717.214,-221499.4871,829.9457607,729.9457607,2948717.214_-221499.487,,,,
467.0,240.0,277.0,SAND,"coarse with medium to coarse gravel, gravel and rocks from 269 to 277 feet, probably right on top of bedrock",Sand,Aquifer,Wahpeton,Wahpeton,2948717.214,-221499.4871,729.9457607,692.9457607,2948717.214_-221499.487,,,,
468.0,0.0,1.0,FILL,no description,Fill,Clay,,Fill,2948715.161,-221463.7912,969.0439566,968.0439566,2948715.161_-221463.791,,,,
468.0,1.0,10.0,CLAY,"sandy, silty, stiff, plastic, yellow-brown (oxidized till)",Clay,Clay,,,2948715.161,-221463.7912,968.0439566,959.0439566,2948715.161_-221463.791,,,,
468.0,10.0,13.0,CLAY,"sandy, silty, dark gray (probably fill material) (till)",Clay,Clay,,,2948715.161,-221463.7912,959.0439566,956.0439566,2948715.161_-221463.791,,,,
468.0,13.0,21.0,CLAY,"sandy, silty, rocky, yellow-brown, stiff, plastic (oxidized till)",Clay,Clay,,,2948715.161,-221463.7912,956.0439566,948.0439566,2948715.161_-221463.791,,,,
468.0,21.0,36.0,SAND,fine to coarse,Sand,Aquifer,,Sand,2948715.161,-221463.7912,948.0439566,933.0439566,2948715.161_-221463.791,,,,
468.0,36.0,43.0,SAND,"coarse with gravel, some coal and shale gravel",Sand,Aquifer,,,2948715.161,-221463.7912,933.0439566,926.0439566,2948715.161_-221463.791,,,,
468.0,43.0,50.0,GRAVEL,"medium to coarse, subangular to subrounded",Gravel,Aquifer,,,2948715.161,-221463.7912,926.0439566,919.0439566,2948715.161_-221463.791,,,,
468.0,50.0,51.0,ROCK,no description,Boulders,Bedrock,,,2948715.161,-221463.7912,919.0439566,918.0439566,2948715.161_-221463.791,,,,
468.0,51.0,53.0,CLAY,"sandy, silty, medium gray (till)",Clay,Clay,,,2948715.161,-221463.7912,918.0439566,916.0439566,2948715.161_-221463.791,,,,
468.0,53.0,54.0,ROCK,no description,Boulders,Bedrock,,,2948715.161,-221463.7912,916.0439566,915.0439566,2948715.161_-221463.791,,,,
468.0,54.0,59.0,CLAY,"sandy, silty, medium gray (till)",Clay,Clay,,,2948715.161,-221463.7912,915.0439566,910.0439566,2948715.161_-221463.791,,,,
468.0,59.0,63.0,CLAY,"silty, light gray, no plasticity, occasional bentonite layer (lacustrine)",Clay,Clay,,Clay,2948715.161,-221463.7912,910.0439566,906.0439566,2948715.161_-221463.791,,,,
468.0,63.0,64.0,SAND,medium to coarse,Sand,Aquifer,,Sand,2948715.161,-221463.7912,906.0439566,905.0439566,2948715.161_-221463.791,,,,
468.0,64.0,98.0,CLAY,"sandy, silty, dark gray, some light streaks, stiff, slightly plastic, rocks at 84-85 feet, predominantly stiff, silty clay, with occasional sand and pebble sized grains",Clay,Clay,,Clay,2948715.161,-221463.7912,905.0439566,871.0439566,2948715.161_-221463.791,,,,
468.0,98.0,125.0,SAND,"fine to coarse, turning to medium to coarse, poorly sorted turning to moderately sorted",Sand,Aquifer,,Sand,2948715.161,-221463.7912,871.0439566,844.0439566,2948715.161_-221463.791,,,,
469.0,0.0,1.0,FILL,no description,Fill,Clay,,Fill,2948715.161,-221463.7912,969.0439566,968.0439566,2948715.161_-221463.791,,,,
469.0,1.0,21.0,CLAY,"sandy, silty, yellow-brown (gray 10-13 feet) plastic, stiff (oxidized till)",Clay,Clay,,,2948715.161,-221463.7912,968.0439566,948.0439566,2948715.161_-221463.791,,,,
469.0,21.0,36.0,SAND,fine to coarse,Sand,Aquifer,,Sand,2948715.161,-221463.7912,948.0439566,933.0439566,2948715.161_-221463.791,,,,
469.0,36.0,50.0,SAND,coarse with some gravel,Sand,Aquifer,,,2948715.161,-221463.7912,933.0439566,919.0439566,2948715.161_-221463.791,,,,
469.0,50.0,55.0,CLAY,"very sandy, silty, light gray (till)",Clay,Clay,,,2948715.161,-221463.7912,919.0439566,914.0439566,2948715.161_-221463.791,,,,
471.0,0.0,1.0,FILL,dark clay,Fill,Clay,,Fill,2948735.59,-221863.8607,970.1935425,969.1935425,2948735.59_-221863.861,,,,
471.0,1.0,2.0,FILL,rock,Fill,Clay,,Fill,2948735.59,-221863.8607,969.1935425,968.1935425,2948735.59_-221863.861,,,,
471.0,2.0,16.0,CLAY,"yellow brown, sandy, silty, stiff, plastic (oxidized till)",Clay,Clay,,Clay,2948735.59,-221863.8607,968.1935425,954.1935425,2948735.59_-221863.861,,,,
471.0,16.0,54.0,SAND,"fine to medium, some gravel, oxidized, subangular",Sand,Aquifer,,Sand,2948735.59,-221863.8607,954.1935425,916.1935425,2948735.59_-221863.861,,,,
471.0,54.0,63.0,CLAY,"silty, soft",Clay,Clay,,Clay,2948735.59,-221863.8607,916.1935425,907.1935425,2948735.59_-221863.861,,,,
471.0,63.0,74.0,GRAVEL,"fine to medium, angular to subrounded, clean",Gravel,Aquifer,,Gravel,2948735.59,-221863.8607,907.1935425,896.1935425,2948735.59_-221863.861,,,,
471.0,74.0,80.0,CLAY,"sandy, silty, dark gray, stiff (till)",Clay,Clay,,Clay,2948735.59,-221863.8607,896.1935425,890.1935425,2948735.59_-221863.861,,,,
472.0,0.0,1.0,FILL,no description,Fill,Clay,,Fill,2948737.698,-221900.6497,970.1935425,969.1935425,2948737.698_-221900.65,,,,
472.0,1.0,17.0,CLAY,"sandy, silty, yellow brown, plastic, stiff (oxidized till)",Clay,Clay,,Clay,2948737.698,-221900.6497,969.1935425,953.1935425,2948737.698_-221900.65,,,,
472.0,17.0,31.0,SAND,"medium to coarse with gravel, oxidized, angular to subrounded",Sand,Aquifer,,Sand,2948737.698,-221900.6497,953.1935425,939.1935425,2948737.698_-221900.65,,,,
472.0,31.0,56.0,SAND,coarse with fine to medium gravel (lignitic 45-53 feet),Sand,Aquifer,,Sand,2948737.698,-221900.6497,939.1935425,914.1935425,2948737.698_-221900.65,,,,
472.0,56.0,74.0,GRAVEL,"medium to coarse, rocks from 64 - 74",Gravel,Aquifer,,Gravel,2948737.698,-221900.6497,914.1935425,896.1935425,2948737.698_-221900.65,,,,
472.0,74.0,102.0,CLAY,"sandy, silty, dark gray",Clay,Clay,,Clay,2948737.698,-221900.6497,896.1935425,868.1935425,2948737.698_-221900.65,,,,
472.0,102.0,106.0,SAND,fine to medium,Sand,Aquifer,,Sand,2948737.698,-221900.6497,868.1935425,864.1935425,2948737.698_-221900.65,,,,
