use_year	pod_index	permit_number	pod	aquifer	permit_holder_name	use_type	reported_acft	reported_acres	reported_rate	kwhrs	kwh_demand	begin_meter	end_meter	meter_units	crop_type1	crop_type2	reported_inches	total_use	comments
1999	7967	4862	13304802SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7980	4862	13404834SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7984	4862	13404828EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7982	4862	13404833NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7977	4862	13404827SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7968	4862	13304803SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7972	4862	13304803EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7983	4862	13404834NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7981	4862	13404828NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7969	4862	13304804SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7974	4862	13304802WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7987	4862	13404834WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7971	4862	13304804NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7964	4862	13304810NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
1999	7963	4862	13304811NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7970	4862	13304803NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2000	7965	4862	13304809NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7971	4862	13304804NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7986	4862	13404827WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7988	4862	13404822CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7981	4862	13404828NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7968	4862	13304803SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7976	4862	13404821SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7977	4862	13404827SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7982	4862	13404833NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7978	4862	13404828SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7966	4862	13304801SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7969	4862	13304804SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7974	4862	13304802WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7964	4862	13304810NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7972	4862	13304803EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7985	4862	13404833EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7989	4862	13404835CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7963	4862	13304811NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7975	4862	13304803WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7979	4862	13404833SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7961	4862	13304706CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7960	4862	13304707	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7984	4862	13404828EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7973	4862	13304804EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7980	4862	13404834SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7962	4862	13304812NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7987	4862	13404834WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7967	4862	13304802SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2000	7983	4862	13404834NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7967	4862	13304802SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7982	4862	13404833NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7962	4862	13304812NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7964	4862	13304810NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7989	4862	13404835CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7984	4862	13404828EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7988	4862	13404822CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7975	4862	13304803WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7969	4862	13304804SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7979	4862	13404833SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7978	4862	13404828SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7971	4862	13304804NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7963	4862	13304811NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7968	4862	13304803SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7972	4862	13304803EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7976	4862	13404821SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7965	4862	13304809NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7977	4862	13404827SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7983	4862	13404834NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7981	4862	13404828NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7970	4862	13304803NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2001	7966	4862	13304801SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7986	4862	13404827WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7980	4862	13404834SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7985	4862	13404833EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7974	4862	13304802WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7961	4862	13304706CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7987	4862	13404834WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7973	4862	13304804EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2001	7960	4862	13304707	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7961	4862	13304706CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7960	4862	13304707	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7989	4862	13404835CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7962	4862	13304812NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7988	4862	13404822CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7963	4862	13304811NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7987	4862	13404834WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7964	4862	13304810NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7986	4862	13404827WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7965	4862	13304809NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7985	4862	13404833EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7966	4862	13304801SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7984	4862	13404828EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7967	4862	13304802SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7976	4862	13404821SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7968	4862	13304803SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7983	4862	13404834NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7969	4862	13304804SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2002	7982	4862	13404833NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7970	4862	13304803NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2002	7981	4862	13404828NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7971	4862	13304804NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7980	4862	13404834SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7972	4862	13304803EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7973	4862	13304804EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7979	4862	13404833SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7974	4862	13304802WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7978	4862	13404828SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7975	4862	13304803WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2002	7977	4862	13404827SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7970	4862	13304803NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2003	7982	4862	13404833NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7980	4862	13404834SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7969	4862	13304804SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2003	7983	4862	13404834NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7968	4862	13304803SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7972	4862	13304803EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7967	4862	13304802SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7984	4862	13404828EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7979	4862	13404833SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7976	4862	13404821SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7966	4862	13304801SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7985	4862	13404833EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7973	4862	13304804EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7965	4862	13304809NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7986	4862	13404827WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7964	4862	13304810NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7987	4862	13404834WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7977	4862	13404827SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7974	4862	13304802WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7978	4862	13404828SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7960	4862	13304707	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	2000.0	0	0	0.0	0.0					0.0	
2003	7963	4862	13304811NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7962	4862	13304812NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7988	4862	13404822CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7961	4862	13304706CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7989	4862	13404835CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7975	4862	13304803WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7981	4862	13404828NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2003	7971	4862	13304804NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7965	4862	13304809NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7963	4862	13304811NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7982	4862	13404833NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7961	4862	13304706CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7980	4862	13404834SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2004	7978	4862	13404828SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7970	4862	13304803NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2004	7986	4862	13404827WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7973	4862	13304804EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7969	4862	13304804SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2004	7975	4862	13304803WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2004	7985	4862	13404833EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7988	4862	13404822CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7968	4862	13304803SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7981	4862	13404828NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2004	7977	4862	13404827SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7964	4862	13304810NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7972	4862	13304803EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7971	4862	13304804NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7983	4862	13404834NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7989	4862	13404835CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2004	7987	4862	13404834WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2004	7967	4862	13304802SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7976	4862	13404821SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7962	4862	13304812NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2004	7984	4862	13404828EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7960	4862	13304707	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	2000.0	0	0	0.0	0.0					0.0	
2004	7979	4862	13404833SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7966	4862	13304801SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2004	7974	4862	13304802WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2005	7984	4862	13404828EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7966	4862	13304801SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	
2005	7988	4862	13404822CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7977	4862	13404827SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7961	4862	13304706CCC	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7973	4862	13304804EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7985	4862	13404833EEE	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7965	4862	13304809NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7986	4862	13404827WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7978	4862	13404828SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7976	4862	13404821SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7964	4862	13304810NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7963	4862	13304811NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7971	4862	13304804NNN	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7974	4862	13304802WWW	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
2005	7980	4862	13404834SSS	Wahpeton Buried Valley	CARGILL INCORPORATED	Industrial	0.0	0.0	0.0	0	0	0.0	0.0					0.0	No Use.
