start_datetime,grp.17_k.0-1_WW-CS,grp.17_k.0-2_WW-SW,grp.17_k.1-2_CS-SW,grp.18_k.0-1_WW-CS,grp.83_k.0-2_WW-SW,grp.116_k.0-2_WW-SW,grp.121_k.0-2_WW-SW,grp.123_k.0-2_WW-SW,grp.124_k.0-2_WW-SW,grp.126_k.0-2_WW-SW,grp.127_k.0-2_WW-SW,grp.215_k.1-2_CS-SW,grp.220_k.0-2_WW-SW
1998-01-01,,,,,36.63452674897121,0.10975308641968695,10.07385245901628,15.382131147541031,9.52983606557359,11.760163934426146,9.31139344262283,5.256635071089931,31.680164959321246
1999-01-01,,,,,35.77999999999997,-0.13444444444462533,8.41148148148136,14.458571428571531,8.495555555555484,11.277037037036962,6.789285714285825,4.523076923076815,31.46055075915433
2000-01-01,,,,,37.17934426229499,-0.028305785124075555,8.797172131147363,14.355409836065519,9.496680327869171,12.359142857142842,6.855000000000246,8.982662721893348,32.636058164632004
2000-02-01,,,,,37.219918032786836,-0.023533057851182093,8.858709016393504,14.474426229508481,9.547397540983866,12.44467346938768,6.9375,8.783491124260536,32.59727346308409
2000-03-01,,,,,37.29122950819669,-0.01514462809905126,8.966864754098424,14.683606557377288,9.63653688524596,12.595000000000027,7.082499999999982,8.433431952662204,32.5291064118785
2000-04-01,,,,,37.36745901639347,-0.0061776859504334425,9.082479508196684,14.907213114754086,9.731823770491928,12.755693877551266,7.2374999999999545,8.05923076923068,32.456238184727454
2000-05-01,,,,,37.441229508196784,0.0025000000000545697,9.194364754098615,15.123606557377116,9.82403688524596,12.911204081632377,7.3875000000000455,7.838939137785246,32.38572054554879
2000-06-01,,,,,37.51745901639333,0.011466942148672388,9.309979508196875,15.347213114754595,9.919323770491928,13.071897959183616,7.542499999999791,8.721022219538554,32.3128523183982
2000-07-01,,,,,37.712172131147554,-0.0020971074379758647,11.4554610655739,17.11770491803304,11.707715163934608,15.007159863945617,9.028749999999945,10.648571428571586,32.35175374973255
2000-08-01,,,,,38.71663940092162,-0.02719941348982502,14.345564516129343,19.46484318996454,14.204578853046769,18.357874999999922,10.894938844086028,12.712648853355859,32.63335465414457
2000-09-01,,,,,39.006992283950694,-0.030819191919135847,12.51959876543242,17.985015432098862,12.798564814814881,17.758233024691435,9.920831481481628,13.315691142436208,33.0285302304128
2000-10-01,,,,,37.64677091377098,-0.025246969696809174,9.49857424242441,15.142597811447786,10.038939057239077,14.059756565656471,7.732755429293093,12.238776978575288,33.21328111242428
2000-11-01,,,,,36.6171156156156,-0.0028749999999035936,8.435348484848419,14.012053030302923,8.728056818182267,11.705674242424266,6.610613636363496,11.256822864911555,32.96551255497434
2000-12-01,,,,,36.313108108108054,0.0027499999998781277,8.081863636363323,13.80027272727284,8.269113636363954,11.205181818181927,6.320727272727254,10.876846740351539,32.49149971809811
